RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
120	leaf	NamphriBugun	Bugun	LEAF	628	rap	rap	Abraham
121	left	WanghoBugun	Bugun	LEFT	244	phavik	pʰavik	Abraham
121	left	BichomBugun	Bugun	LEFT	244	phavik	pʰavik	Abraham
121	left	SingchungBugun	Bugun	LEFT	244	phavik	pʰavik	Abraham
121	left	KaspiBugun	Bugun	LEFT	244	hazoi	hazoi	Abraham
121	left	NamphriBugun	Bugun	LEFT	244	phavik	pʰavik	Abraham
122	light (notheavy)	WanghoBugun	Bugun	LIGHT (WEIGHT)	1052	thou	tʰou	Abraham
122	light (notheavy)	BichomBugun	Bugun	LIGHT (WEIGHT)	1052	thou	tʰou	Abraham
122	light (notheavy)	SingchungBugun	Bugun	LIGHT (WEIGHT)	1052	tho	tho	Abraham
122	light (notheavy)	KaspiBugun	Bugun	LIGHT (WEIGHT)	1052	thou	tʰou	Abraham
122	light (notheavy)	NamphriBugun	Bugun	LIGHT (WEIGHT)	1052	nəthou	nə+tʰou	Abraham
126	long	WanghoBugun	Bugun	LONG	1203	ephijam	e+pʰijam	Abraham
126	long	BichomBugun	Bugun	LONG	1203	phijaŋ	pʰijaŋ	Abraham
126	long	SingchungBugun	Bugun	LONG	1203	phijaŋ	pʰijaŋ	Abraham
126	long	KaspiBugun	Bugun	LONG	1203	phijaŋ	pʰijaŋ	Abraham
126	long	NamphriBugun	Bugun	LONG	1203	ephijam	e+pʰijam	Abraham
127	man	WanghoBugun	Bugun	MALE PERSON	2106	bəfəə	bə+fəː	Abraham
127	man	BichomBugun	Bugun	MALE PERSON	2106	bəfəə	bə+fəː	Abraham
127	man	SingchungBugun	Bugun	MALE PERSON	2106	bəfəə	bə+fəː	Abraham
127	man	KaspiBugun	Bugun	MALE PERSON	2106	bran	bran	Abraham
127	man	NamphriBugun	Bugun	MALE PERSON	2106	bran	bran	Abraham
129	many	WanghoBugun	Bugun	MANY	1198	mənau	mə+nau	Abraham
129	many	BichomBugun	Bugun	MANY	1198	"badʒa; pamei"	pa+mei	Abraham
129	many	SingchungBugun	Bugun	MANY	1198	bame	ba+me	Abraham
129	many	KaspiBugun	Bugun	MANY	1198	mənau	mə+nau	Abraham
129	many	NamphriBugun	Bugun	MANY	1198	"badʒo; məno"	mə+no	Abraham
130	meat	WanghoBugun	Bugun	MEAT	634	epije	e+pije	Abraham
130	meat	BichomBugun	Bugun	MEAT	634	ebije	e+bije	Abraham
130	meat	SingchungBugun	Bugun	MEAT	634	epije	e+pije	Abraham
130	meat	KaspiBugun	Bugun	MEAT	634	məbi	mə+bi	Abraham
130	meat	NamphriBugun	Bugun	MEAT	634	ebei	e+bei	Abraham
135	moon	WanghoBugun	Bugun	MOON	1313	habije	ha+bije	Abraham
135	moon	BichomBugun	Bugun	MOON	1313	habije	ha+bije	Abraham
135	moon	SingchungBugun	Bugun	MOON	1313	habije	ha+bije	Abraham
135	moon	KaspiBugun	Bugun	MOON	1313	habije	ha+bije	Abraham
135	moon	NamphriBugun	Bugun	MOON	1313	habije	ha+bije	Abraham
136	morning	WanghoBugun	Bugun	MORNING	1339	hamijaŋ	ha+mijaŋ	Abraham
136	morning	BichomBugun	Bugun	MORNING	1339	hamijaŋ	ha+mijaŋ	Abraham
136	morning	SingchungBugun	Bugun	MORNING	1339	hamijaŋ	ha+mijaŋ	Abraham
136	morning	KaspiBugun	Bugun	MORNING	1339	hamijaŋ	ha+mijaŋ	Abraham
136	morning	NamphriBugun	Bugun	MORNING	1339	hamijaŋ	ha+mijaŋ	Abraham
137	mosquito	WanghoBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	Abraham
137	mosquito	BichomBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	Abraham
137	mosquito	SingchungBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	Abraham
137	mosquito	KaspiBugun	Bugun	MOSQUITO	1509	mədʒou	mə+dʒou	Abraham
137	mosquito	NamphriBugun	Bugun	MOSQUITO	1509	tʃikdʒoŋ	tʃik+dʒoŋ	Abraham
138	mother	WanghoBugun	Bugun	MOTHER	1216	amua	a+mua	Abraham
138	mother	BichomBugun	Bugun	MOTHER	1216	amua	a+mua	Abraham
138	mother	SingchungBugun	Bugun	MOTHER	1216	amua	a+mua	Abraham
138	mother	KaspiBugun	Bugun	MOTHER	1216	amu	a+mu	Abraham
138	mother	NamphriBugun	Bugun	MOTHER	1216	amua	a+mua	Abraham
139	mountain	WanghoBugun	Bugun	MOUNTAIN	639	pham	pʰam	Abraham
139	mountain	BichomBugun	Bugun	MOUNTAIN	639	phuŋ	pʰuŋ	Abraham
139	mountain	SingchungBugun	Bugun	MOUNTAIN	639	pham	pʰam	Abraham
139	mountain	KaspiBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	Abraham
139	mountain	NamphriBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	Abraham
140	mouth	WanghoBugun	Bugun	MOUTH	674	ʃijam	ʃi+jam	Abraham
140	mouth	BichomBugun	Bugun	MOUTH	674	sem	sem	Abraham
140	mouth	SingchungBugun	Bugun	MOUTH	674	sphun	spʰun	Abraham
140	mouth	KaspiBugun	Bugun	MOUTH	674	sem	sem	Abraham
140	mouth	NamphriBugun	Bugun	MOUTH	674	sem	sem	Abraham
141	mud	WanghoBugun	Bugun	MUD	640	"khaʃoŋ; kalija"	kʰa+ʃoŋ	Abraham
141	mud	BichomBugun	Bugun	MUD	640	ɲijakləja	ɲij+a+klə+ja	Abraham
141	mud	SingchungBugun	Bugun	MUD	640	ɲijakhərə	ɲij+a+kʰərə	Abraham
141	mud	KaspiBugun	Bugun	MUD	640	kalija	ka+lija	Abraham
141	mud	NamphriBugun	Bugun	MUD	640	khale	kʰale	Abraham
142	name	WanghoBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	Abraham
142	name	BichomBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	Abraham
142	name	SingchungBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	Abraham
142	name	KaspiBugun	Bugun	NAME	1405	"ebeŋ; mbeŋ"	e+beŋ	Abraham
142	name	NamphriBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	Abraham
143	narrow	WanghoBugun	Bugun	NARROW	1267	khərok	kʰə+rok	Abraham
143	narrow	BichomBugun	Bugun	NARROW	1267	nəkhok	nə+kʰok	Abraham
143	narrow	SingchungBugun	Bugun	NARROW	1267	dəəm	dəːm	Abraham
143	narrow	KaspiBugun	Bugun	NARROW	1267	dətʃoi	də+tʃoi	Abraham
143	narrow	NamphriBugun	Bugun	NARROW	1267	ekhok	e+kʰok	Abraham
144	near	WanghoBugun	Bugun	NEAR	1942	enui	e+nui	Abraham
144	near	BichomBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	SingchungBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	KaspiBugun	Bugun	NEAR	1942	noi	noi	Abraham
144	near	NamphriBugun	Bugun	NEAR	1942	"anoi; atʃua"	a+tʃua	Abraham
145	neck	WanghoBugun	Bugun	NECK	1333	japu	ja+pu	Abraham
145	neck	BichomBugun	Bugun	NECK	1333	ejua	e+jua	Abraham
145	neck	SingchungBugun	Bugun	NECK	1333	ejua	e+jua	Abraham
145	neck	KaspiBugun	Bugun	NECK	1333	jua	jua	Abraham
145	neck	NamphriBugun	Bugun	NECK	1333	jua	jua	Abraham
146	needle	WanghoBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	Abraham
146	needle	BichomBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	Abraham
146	needle	SingchungBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	Abraham
146	needle	KaspiBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	Abraham
146	needle	NamphriBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	Abraham
147	new	WanghoBugun	Bugun	NEW	1231	evoŋ	e+voŋ	Abraham
147	new	BichomBugun	Bugun	NEW	1231	ewã	e+wã	Abraham
147	new	SingchungBugun	Bugun	NEW	1231	ovou	ovou	Abraham
147	new	KaspiBugun	Bugun	NEW	1231	mvəo	mvəo	Abraham
147	new	NamphriBugun	Bugun	NEW	1231	evo	e+vo	Abraham
149	nine	WanghoBugun	Bugun	NINE	1483	deke	de+ke	Abraham
149	nine	BichomBugun	Bugun	NINE	1483	dəkhy	də+kʰy	Abraham
149	nine	SingchungBugun	Bugun	NINE	1483	deke	de+ke	Abraham
149	nine	KaspiBugun	Bugun	NINE	1483	thəkhei	tʰə+kʰei	Abraham
149	nine	NamphriBugun	Bugun	NINE	1483	deke	de+ke	Abraham
150	noon	WanghoBugun	Bugun	MIDDAY	12	haŋlituwa	haŋ+lituwa	Abraham
150	noon	BichomBugun	Bugun	MIDDAY	12	hanai	ha+nai	Abraham
150	noon	SingchungBugun	Bugun	MIDDAY	12	ləthuŋa	lə+tʰuŋa	Abraham
150	noon	KaspiBugun	Bugun	MIDDAY	12	hanai	ha+nai	Abraham
150	noon	NamphriBugun	Bugun	MIDDAY	12	luthua	lu+tʰua	Abraham
151	nose	WanghoBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	Abraham
151	nose	BichomBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	Abraham
151	nose	SingchungBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	Abraham
151	nose	KaspiBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	Abraham
151	nose	NamphriBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	Abraham
153	old	WanghoBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	Abraham
153	old	BichomBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	Abraham
153	old	SingchungBugun	Bugun	OLD (AGED)	2112	ehe	e+he	Abraham
153	old	KaspiBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	Abraham
153	old	NamphriBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	Abraham
154	one	WanghoBugun	Bugun	ONE	1493	tʃo	tʃo	Abraham
154	one	BichomBugun	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
154	one	SingchungBugun	Bugun	ONE	1493	dʒijo	dʒijo	Abraham
154	one	KaspiBugun	Bugun	ONE	1493	dʒe	dʒe	Abraham
154	one	NamphriBugun	Bugun	ONE	1493	dʒe	dʒe	Abraham
156	paddyrice	WanghoBugun	Bugun	RICE PLANT	2026	niʃik	niʃik	Abraham
156	paddyrice	BichomBugun	Bugun	RICE PLANT	2026	"niʃik; ŋiŋgausik"	niʃik	Abraham
156	paddyrice	SingchungBugun	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
156	paddyrice	KaspiBugun	Bugun	RICE PLANT	2026	ŋiŋ	ŋiŋ	Abraham
156	paddyrice	NamphriBugun	Bugun	RICE PLANT	2026	ŋijan	ŋijan	Abraham
162	pig	WanghoBugun	Bugun	PIG	1337	wok	wok	Abraham
162	pig	BichomBugun	Bugun	PIG	1337	ʋo	ʋo	Abraham
162	pig	SingchungBugun	Bugun	PIG	1337	evoʔ	e+voʔ	Abraham
162	pig	KaspiBugun	Bugun	PIG	1337	vok	vok	Abraham
162	pig	NamphriBugun	Bugun	PIG	1337	vok	vok	Abraham
166	rain	WanghoBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰije	Abraham
166	rain	BichomBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰije	Abraham
166	rain	SingchungBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰije	Abraham
166	rain	KaspiBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰije	Abraham
166	rain	NamphriBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰije	Abraham
167	rainbow	WanghoBugun	Bugun	RAINBOW	1733	"pharaŋphakhuwak; saraŋmokhuwaŋ"	pʰaraŋ+pʰakʰuwak	Abraham
167	rainbow	BichomBugun	Bugun	RAINBOW	1733	saraŋmokhuwaŋ	saraŋ+mokʰuwaŋ	Abraham
167	rainbow	SingchungBugun	Bugun	RAINBOW	1733	pharamphakhuŋ	pʰaram+pʰakʰuŋ	Abraham
167	rainbow	KaspiBugun	Bugun	RAINBOW	1733	saraŋbakhuwaŋ	saraŋ+bakʰuwaŋ	Abraham
167	rainbow	NamphriBugun	Bugun	RAINBOW	1733	ʃirbakhuwaŋ	ʃirba+kʰuwaŋ	Abraham
168	rat	WanghoBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	BichomBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	SingchungBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	KaspiBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
168	rat	NamphriBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	Abraham
169	red	WanghoBugun	Bugun	RED	156	eʃek	e+ʃek	Abraham
169	red	BichomBugun	Bugun	RED	156	"eʃaik; ʃeik"	e+ʃaik	Abraham
169	red	SingchungBugun	Bugun	RED	156	eʃaik	e+ʃaik	Abraham
169	red	KaspiBugun	Bugun	RED	156	ʃei	ʃei	Abraham
169	red	NamphriBugun	Bugun	RED	156	eʃaik	e+ʃaik	Abraham
171	right	WanghoBugun	Bugun	RIGHT	1019	phazui	pʰa+zui	Abraham
171	right	BichomBugun	Bugun	RIGHT	1019	phozoi	pʰo+zoi	Abraham
171	right	SingchungBugun	Bugun	RIGHT	1019	phozoi	pʰo+zoi	Abraham
171	right	KaspiBugun	Bugun	RIGHT	1019	havik	ha+vik	Abraham
171	right	NamphriBugun	Bugun	RIGHT	1019	phazui	pʰa+zui	Abraham
174	river	WanghoBugun	Bugun	RIVER	666	khoɲoi	kʰo+ɲoi	Abraham
174	river	BichomBugun	Bugun	RIVER	666	kaʃat	ka+ʃat	Abraham
174	river	SingchungBugun	Bugun	RIVER	666	kho	kʰo	Abraham
174	river	KaspiBugun	Bugun	RIVER	666	kaʃat	ka+ʃat	Abraham
174	river	NamphriBugun	Bugun	RIVER	666	khamua	kʰa+mua	Abraham
175	road	WanghoBugun	Bugun	ROAD	667	ləmua	lə+mua	Abraham
175	road	BichomBugun	Bugun	ROAD	667	ləmua	lə+mua	Abraham
175	road	SingchungBugun	Bugun	ROAD	667	ləmua	lə+mua	Abraham
175	road	KaspiBugun	Bugun	ROAD	667	ləmua	lə+mua	Abraham
175	road	NamphriBugun	Bugun	ROAD	667	ləmua	lə+mua	Abraham
177	root	WanghoBugun	Bugun	ROOT	670	eraŋ	e+raŋ	Abraham
177	root	BichomBugun	Bugun	ROOT	670	eraŋ	e+raŋ	Abraham
177	root	SingchungBugun	Bugun	ROOT	670	eraŋ	e+raŋ	Abraham
177	root	KaspiBugun	Bugun	ROOT	670	eraŋ	e+raŋ	Abraham
177	root	NamphriBugun	Bugun	ROOT	670	eraŋ	e+raŋ	Abraham
179	salt	WanghoBugun	Bugun	SALT	1274	suruwa	su+ruwa	Abraham
179	salt	BichomBugun	Bugun	SALT	1274	surəja	su+rəja	Abraham
179	salt	SingchungBugun	Bugun	SALT	1274	suruwa	su+ruwa	Abraham
179	salt	KaspiBugun	Bugun	SALT	1274	suɹe	su+ɹe	Abraham
179	salt	NamphriBugun	Bugun	SALT	1274	suruwa	su+ruwa	Abraham
181	sand	WanghoBugun	Bugun	SAND	671	bali	ba+li	Abraham
181	sand	BichomBugun	Bugun	SAND	671	bali	ba+li	Abraham
181	sand	SingchungBugun	Bugun	SAND	671	bali	ba+li	Abraham
181	sand	KaspiBugun	Bugun	SAND	671	bali	ba+li	Abraham
181	sand	NamphriBugun	Bugun	SAND	671	bali	ba+li	Abraham
182	sea	WanghoBugun	Bugun	SEA	1474	"tʃumoŋkhou; kharuwai"	tʃu+moŋ+kʰou	Abraham
182	sea	BichomBugun	Bugun	SEA	1474	"khobu; təpməkhən"	kʰo+bu	Abraham
182	sea	SingchungBugun	Bugun	SEA	1474	stau	stau	Abraham
182	sea	KaspiBugun	Bugun	SEA	1474	–	–	Abraham
182	sea	NamphriBugun	Bugun	SEA	1474	khamua	kʰa+mua	Abraham
183	seed	WanghoBugun	Bugun	SEED	714	erai	e+rai	Abraham
183	seed	BichomBugun	Bugun	SEED	714	erai	e+rai	Abraham
183	seed	SingchungBugun	Bugun	SEED	714	erai	e+rai	Abraham
183	seed	KaspiBugun	Bugun	SEED	714	rii	riː	Abraham
183	seed	NamphriBugun	Bugun	SEED	714	murui	mu+rui	Abraham
184	seven	WanghoBugun	Bugun	SEVEN	1704	mə̆lija	mə̌+lija	Abraham
184	seven	BichomBugun	Bugun	SEVEN	1704	mə̆lija	mə̆+lija	Abraham
184	seven	SingchungBugun	Bugun	SEVEN	1704	mə̆lija	mə̆+lija	Abraham
184	seven	KaspiBugun	Bugun	SEVEN	1704	mə̆lija	mə̆+lija	Abraham
184	seven	NamphriBugun	Bugun	SEVEN	1704	mə̆lija	mə̆+lija	Abraham
186	short (length)	WanghoBugun	Bugun	SHORT	1645	edəm	e+dəm	Abraham
186	short (length)	BichomBugun	Bugun	SHORT	1645	dum	dum	Abraham
186	short (length)	SingchungBugun	Bugun	SHORT	1645	dəm	dəm	Abraham
186	short (length)	KaspiBugun	Bugun	SHORT	1645	dum	dum	Abraham
186	short (length)	NamphriBugun	Bugun	SHORT	1645	eduŋ	e+duŋ	Abraham
188	six	WanghoBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	BichomBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	SingchungBugun	Bugun	SIX	1703	rap	rap	Abraham
188	six	KaspiBugun	Bugun	SIX	1703	rak	rak	Abraham
188	six	NamphriBugun	Bugun	SIX	1703	rap	rap	Abraham
189	skin	WanghoBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	Abraham
189	skin	BichomBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	Abraham
189	skin	SingchungBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	Abraham
189	skin	KaspiBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	Abraham
189	skin	NamphriBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	Abraham
190	sky	WanghoBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	Abraham
190	sky	BichomBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	Abraham
190	sky	SingchungBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	Abraham
190	sky	KaspiBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	Abraham
190	sky	NamphriBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	Abraham
192	small	WanghoBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	Abraham
192	small	BichomBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	Abraham
192	small	SingchungBugun	Bugun	SMALL	1246	ẽeu	ẽ+eu	Abraham
192	small	KaspiBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	Abraham
192	small	NamphriBugun	Bugun	SMALL	1246	iu	iu	Abraham
193	smoke	WanghoBugun	Bugun	SMOKE (EXHAUST)	778	bukhu	bu+kʰu	Abraham
193	smoke	BichomBugun	Bugun	SMOKE (EXHAUST)	778	bamkham	bam+kʰam	Abraham
193	smoke	SingchungBugun	Bugun	SMOKE (EXHAUST)	778	boekhau	boe+kʰau	Abraham
193	smoke	KaspiBugun	Bugun	SMOKE (EXHAUST)	778	baiŋkham	baiŋ+kʰam	Abraham
193	smoke	NamphriBugun	Bugun	SMOKE (EXHAUST)	778	boemokhəm	boe+mo+kʰəm	Abraham
194	snake	WanghoBugun	Bugun	SNAKE	730	phau	pʰau	Abraham
194	snake	BichomBugun	Bugun	SNAKE	730	pam	pam	Abraham
194	snake	SingchungBugun	Bugun	SNAKE	730	phau	pʰau	Abraham
194	snake	KaspiBugun	Bugun	SNAKE	730	pam	pam	Abraham
194	snake	NamphriBugun	Bugun	SNAKE	730	pam	pam	Abraham
195	soil/ground	WanghoBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	Abraham
195	soil/ground	BichomBugun	Bugun	EARTH (SOIL)	1228	suʔ	suʔ	Abraham
195	soil/ground	SingchungBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	Abraham
195	soil/ground	KaspiBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	Abraham
195	soil/ground	NamphriBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	Abraham
197	son	WanghoBugun	Bugun	SON	1620	dəfua	də+fua	Abraham
197	son	BichomBugun	Bugun	SON	1620	dəfua	də+fua	Abraham
197	son	SingchungBugun	Bugun	SON	1620	dəfua	də+fua	Abraham
197	son	KaspiBugun	Bugun	SON	1620	dəfua	də+fua	Abraham
197	son	NamphriBugun	Bugun	SON	1620	dəfua	də+fua	Abraham
200	spicy,hot	WanghoBugun	Bugun	HOT	1286	ra	ra	Abraham
200	spicy,hot	BichomBugun	Bugun	HOT	1286	rau	rau	Abraham
200	spicy,hot	SingchungBugun	Bugun	HOT	1286	etʃək	e+tʃək	Abraham
200	spicy,hot	KaspiBugun	Bugun	HOT	1286	rau	rau	Abraham
200	spicy,hot	NamphriBugun	Bugun	HOT	1286	etʃək	e+tʃək	Abraham
201	spider	WanghoBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	Abraham
201	spider	BichomBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	Abraham
201	spider	SingchungBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	Abraham
201	spider	KaspiBugun	Bugun	SPIDER	843	raguŋʃejam	ra+guŋ+ʃejam	Abraham
201	spider	NamphriBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	Abraham
203	star	WanghoBugun	Bugun	STAR	1430	satijoŋ	sa+tijoŋ	Abraham
203	star	BichomBugun	Bugun	STAR	1430	tadijaŋ	ta+dijaŋ	Abraham
203	star	SingchungBugun	Bugun	STAR	1430	sadijoŋ	sa+dijoŋ	Abraham
203	star	KaspiBugun	Bugun	STAR	1430	ladijaŋ	la+dijaŋ	Abraham
203	star	NamphriBugun	Bugun	STAR	1430	tadijaŋ	ta+dijaŋ	Abraham
204	stone	WanghoBugun	Bugun	STONE	857	labau	la+bau	Abraham
204	stone	BichomBugun	Bugun	STONE	857	labau	la+bau	Abraham
204	stone	SingchungBugun	Bugun	STONE	857	labau	la+bau	Abraham
204	stone	KaspiBugun	Bugun	STONE	857	labau	la+bau	Abraham
204	stone	NamphriBugun	Bugun	STONE	857	lubu	lu+bu	Abraham
206	sun	WanghoBugun	Bugun	SUN	1343	haneiŋ	ha+neiŋ	Abraham
206	sun	BichomBugun	Bugun	SUN	1343	hanai	ha+nai	Abraham
206	sun	SingchungBugun	Bugun	SUN	1343	hanai	ha+nai	Abraham
206	sun	KaspiBugun	Bugun	SUN	1343	hanai	ha+nai	Abraham
206	sun	NamphriBugun	Bugun	SUN	1343	hanai	ha+nai	Abraham
209	tail	WanghoBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	Abraham
209	tail	BichomBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	Abraham
209	tail	SingchungBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	Abraham
209	tail	KaspiBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	Abraham
